sample_id,station_id,latitude,longitude,level_code,tara_nitrate_level,ebi_nitrate_level,darwin_nitrate_level,nitrate_level,tara_temperature,ebi_temperature,temperature,tara_salinity_level,ebi_salinity_level,salinity_level,tara_oxygen_level,ebi_oxygen_level,darwin_oxygen_level,oxygen_level,darwin_alkalinity
TARA_B000000259,Station38,19.0351,64.5638,MES,15.196700,,,15.196700,22.980300,,22.980300,36.528600,,36.528600,49.502900,,,49.502900,
TARA_B000000260,Station38,19.0393,64.4913,SUR,0.891260,,14.481865,0.891260,26.223500,,26.223500,36.790500,,36.790500,199.803600,,208.202560,199.803600,1906.783000
TARA_B000000262,Station38,19.0393,64.4913,SUR,0.891260,,14.481865,0.891260,26.223500,,26.223500,36.790500,,36.790500,199.803600,,208.202560,199.803600,1906.783000
TARA_B000000304,Station36,20.8222,63.5133,DCM,0.290250,,14.505992,0.290250,24.998400,,24.998400,36.695500,,36.695500,192.992700,,210.469010,192.992700,1905.529900
TARA_B000000421,Station64,-29.5333,37.9117,DCM,-0.342970,,12.088309,-0.342970,22.234800,,22.234800,35.500600,,35.500600,208.144400,,223.785250,208.144400,1972.431200
TARA_B000000478,Station66,-34.8901,18.0459,DCM,0.000000,,14.055993,14.055993,15.026700,,15.026700,0.000000,,,240.730100,,242.385470,240.730100,1995.785200
TARA_B000000550,Station58,-17.2855,42.2866,DCM,0.820270,,11.530273,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,212.838130,180.299600,1964.360800
TARA_B000000556,Station58,-17.2855,42.2866,DCM,0.820270,,11.530273,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,212.838130,180.299600,1964.360800
TARA_B000000677,Station68,-31.0198,4.6685,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_B000000712,Station70,-20.4075,-3.1641,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_B000000749,Station72,-8.7296,-17.9604,DCM,0.190990,,,0.190990,23.819200,,23.819200,36.858600,,36.858600,196.488500,,,196.488500,
TARA_B000000802,Station76,-21.0292,-35.3498,DCM,0.512830,,,0.512830,22.178300,,22.178300,37.030600,,37.030600,203.754200,,,203.754200,
TARA_B000000812,Station76,-20.9315,-35.1794,MES,34.739000,,,34.739000,3.837400,,3.837400,34.575200,,34.575200,184.865500,,,184.865500,
TARA_B000000888,Station85,-61.9689,-49.5017,MES,38.742200,,,38.742200,0.399390,,0.399390,34.853300,,34.853300,202.428900,,,202.428900,
TARA_B000000893,Station85,-61.9689,-49.5017,MES,38.742200,,,38.742200,0.399390,,0.399390,34.853300,,34.853300,202.428900,,,202.428900,
TARA_B000000903,Station85,-62.2231,-49.2139,DCM,30.052300,,,30.052300,0.474290,,0.474290,34.517000,,34.517000,345.485800,,,345.485800,
TARA_B000000977,Station78,-30.1367,-43.2899,SUR,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_B000001199,Station102,-5.2610,-85.1678,MES,16.713400,,,16.713400,19.724300,,19.724300,34.996700,,34.996700,114.299500,,,114.299500,
TARA_B000001201,Station102,-5.2610,-85.1678,MES,16.713400,,,16.713400,19.724300,,19.724300,34.996700,,34.996700,114.299500,,,114.299500,
TARA_B000001482,Station100,-12.9723,-96.0122,DCM,1.185500,,8.249334,1.185500,19.972700,,19.972700,35.636800,,35.636800,224.408400,,223.316390,224.408400,2042.135500
TARA_B000001505,Station100,-12.9723,-96.0122,DCM,1.185500,,8.249334,1.185500,19.972700,,19.972700,35.636800,,35.636800,224.408400,,223.316390,224.408400,2042.135500
TARA_B000001668,Station122,-8.9729,-139.2393,MES,12.650500,,,12.650500,15.400500,,15.400500,35.219600,,35.219600,102.771600,,,102.771600,
TARA_B000001684,Station124,-9.1504,-140.5216,SUR,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_B000001716,Station125,-8.8999,-142.5461,MIX,5.540600,,,5.540600,26.761500,,26.761500,35.609300,,35.609300,168.321000,,,168.321000,
TARA_B000003086,Station137,14.2075,-116.6468,DCM,3.896100,,3.906346,3.896100,22.811900,,22.811900,34.471500,,34.471500,164.783900,,227.456020,164.783900,1942.402700
TARA_B000003092,Station137,14.2035,-116.6261,SUR,3.441600,,3.500513,3.441600,26.411000,,26.411000,34.044900,,34.044900,195.129200,,206.626360,195.129200,1923.477200
TARA_B000003146,Station138,6.3332,-102.9432,SUR,0.353410,,2.672438,0.353410,26.684900,,26.684900,33.659100,,33.659100,197.046200,,206.380480,197.046200,1926.605700
TARA_B010000025,Station188,78.3555,91.6084,DCM,0.000000,,13.797093,13.797093,-1.652100,,-1.652100,33.842700,,33.842700,366.412600,,364.520540,366.412600,2170.456300
TARA_B010000032,Station188,78.3555,91.6084,DCM,0.000000,,13.797093,13.797093,-1.652100,,-1.652100,33.842700,,33.842700,366.412600,,364.520540,366.412600,2170.456300
TARA_B010000034,Station188,78.3555,91.6084,DCM,0.000000,,13.797093,13.797093,-1.652100,,-1.652100,33.842700,,33.842700,366.412600,,364.520540,366.412600,2170.456300
TARA_B010000059,Station189,77.9668,116.6556,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_B010000065,Station189,77.9378,116.8100,SUR,0.000000,,13.566083,13.566083,0.981520,,0.981520,31.170100,,31.170100,348.315500,,377.713600,348.315500,2167.096000
TARA_B010000069,Station189,78.0391,116.4105,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_B010000080,Station189,78.0391,116.4105,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_B010000096,Station189,77.9668,116.6556,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_B010000104,Station189,77.9028,117.1545,SUR,0.000000,,13.522399,13.522399,-0.306070,,-0.306070,31.480900,,31.480900,371.327300,,377.849100,371.327300,2166.962400
TARA_B010000124,Station191,71.5955,160.9383,SUR,0.000000,,8.950101,8.950101,0.000000,,,0.000000,,,0.000000,,358.664520,358.664520,2147.765100
TARA_B010000146,Station193,71.0704,174.9916,SUR,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_B010000155,Station193,71.0704,174.9916,SUR,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_B010000161,Station194,73.3833,-168.1333,SUR,-3.726200,,7.725159,-3.726200,-0.974260,,-0.974260,19.556900,,19.556900,303.396500,,359.145320,303.396500,2156.776900
TARA_B010000329,Station175,79.2026,66.4827,ZZZ,10.364100,,,10.364100,1.418400,,1.418400,35.040500,,35.040500,292.599300,,,292.599300,
TARA_B010000333,Station175,79.2026,66.4827,ZZZ,10.364100,,,10.364100,1.418400,,1.418400,35.040500,,35.040500,292.599300,,,292.599300,
TARA_B010000348,Station173,78.9354,79.0604,DCM,6.088300,,15.213918,6.088300,-1.302200,,-1.302200,34.591900,,34.591900,352.038400,,361.833400,352.038400,2179.390600
TARA_B010000362,Station175,79.3349,66.2954,MIX,0.000000,,14.849056,14.849056,0.000000,,,0.000000,,,0.000000,,369.229800,369.229800,2181.445300
TARA_B010000482,Station168,72.5128,44.0775,SUR,-3.944300,,12.623917,-3.944300,7.224300,,7.224300,35.100800,,35.100800,300.516900,,325.573550,300.516900,2160.924000
TARA_B010000505,Station163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_B010000535,Station163,76.1825,1.3918,SUR,4.109900,,13.034382,4.109900,1.954600,,1.954600,35.058400,,35.058400,362.987600,,362.852940,362.987600,2201.505900
TARA_B010000588,Station155,54.5305,-16.9377,SUR,1.833000,,14.679750,1.833000,11.002500,,11.002500,35.464800,,35.464800,266.815300,,281.705700,266.815300,2153.641000
TARA_B010000609,Station155,54.5742,-16.8345,MES,14.203300,,,14.203300,8.533300,,8.533300,35.571600,,35.571600,189.779500,,,189.779500,
TARA_B010000623,Station155,54.5451,-16.7943,DCM,8.195100,,15.607829,8.195100,10.909400,,10.909400,35.508700,,35.508700,264.191900,,280.240900,264.191900,2155.588900
TARA_B010000634,Station158,67.1410,0.2355,SUR,4.944700,,13.366856,4.944700,6.843200,,6.843200,35.328700,,35.328700,313.130600,,301.131560,313.130600,2194.130400
TARA_B010000643,Station158,67.1610,0.3964,DCM,2.454800,,13.837697,2.454800,6.975400,,6.975400,35.308100,,35.308100,319.997900,,307.236800,319.997900,2197.793000
TARA_B010000654,Station155,54.5131,-16.6374,DCM,8.195100,,15.607829,8.195100,10.909400,,10.909400,35.508700,,35.508700,264.191900,,280.240900,264.191900,2155.588900
TARA_B010000659,Station201,74.3386,-85.6208,DCM,5.608500,,11.917982,5.608500,-0.255390,,-0.255390,31.929100,,31.929100,353.836600,,377.053500,353.836600,2179.312300
TARA_B010000734,Station206,70.9433,-53.5127,MES,12.574000,,,12.574000,2.809100,,2.809100,34.744600,,34.744600,215.369700,,,215.369700,
TARA_B010000736,Station206,70.9433,-53.5127,MES,12.574000,,,12.574000,2.809100,,2.809100,34.744600,,34.744600,215.369700,,,215.369700,
TARA_B010000772,Station205,72.4693,-71.8920,SUR,-4.292200,,8.516761,-4.292200,-0.403100,,-0.403100,32.175900,,32.175900,352.609200,,365.830320,352.609200,2175.880100
TARA_B010000774,Station205,72.4456,-71.8814,MES,6.340800,,,6.340800,-0.604630,,-0.604630,32.557100,,32.557100,311.675600,,,311.675600,
TARA_B010000777,Station205,72.4456,-71.8814,MES,6.340800,,,6.340800,-0.604630,,-0.604630,32.557100,,32.557100,311.675600,,,311.675600,
TARA_B010000828,Station201,74.2987,-85.7806,SUR,1.646100,,10.157342,1.646100,-1.532800,,-1.532800,31.006800,,31.006800,372.162100,,385.374880,372.162100,2176.284200
TARA_B010000870,Station194,73.3275,-168.8142,DCM,-0.748390,,11.243971,-0.748390,1.170200,,1.170200,30.805100,,30.805100,409.068900,,363.618530,409.068900,2158.791300
TARA_B010000900,Station196,71.8895,-154.9101,SUR,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_B100000001,Station34,18.3967,39.8750,SUR,0.051463,,17.985404,0.051463,27.611000,,27.611000,38.829000,,38.829000,184.244500,,198.869860,184.244500,1982.632000
TARA_B100000019,Station34,18.3967,39.8750,SUR,0.051463,,17.985404,0.051463,27.611000,,27.611000,38.829000,,38.829000,184.244500,,198.869860,184.244500,1982.632000
TARA_B100000024,Station34,18.4417,39.8567,DCM,-0.392680,,19.367791,-0.392680,27.671300,,27.671300,38.815900,,38.815900,183.759200,,191.851750,183.759200,1990.571700
TARA_B100000054,Station36,20.8222,63.5133,DCM,0.290250,,14.505992,0.290250,24.998400,,24.998400,36.695500,,36.695500,192.992700,,210.469010,192.992700,1905.529900
TARA_B100000081,Station39,18.5918,66.6220,SUR,-0.860450,,14.196328,-0.860450,26.801500,,26.801500,36.457000,,36.457000,194.021100,,205.054870,194.021100,1905.315100
TARA_B100000093,Station39,18.5918,66.6220,SUR,-0.860450,,14.196328,-0.860450,26.801500,,26.801500,36.457000,,36.457000,194.021100,,205.054870,194.021100,1905.315100
TARA_B100000129,Station42,6.0001,73.8955,SUR,-1.780900,,14.227695,-1.780900,29.978200,,29.978200,34.724900,,34.724900,188.904600,,196.882920,188.904600,1928.635600
TARA_B100000155,Station45,0.0033,71.6428,SUR,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_B100000157,Station45,0.0033,71.6428,SUR,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_B100000164,Station45,0.0033,71.6428,SUR,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_B100000256,Station46,-0.6625,73.1610,SUR,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_B100000308,Station37,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_B100000316,Station37,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_B100000792,Station85,-62.0385,-49.5290,SUR,27.541100,,27.681724,27.541100,0.668250,,0.668250,34.521500,,34.521500,343.733300,,365.500600,343.733300,2343.572300
TARA_B100000828,Station82,-47.1863,-58.2902,SUR,15.864300,,15.085438,15.864300,7.322600,,7.322600,34.209700,,34.209700,304.849000,,300.995570,304.849000,2267.046600
TARA_B100001973,Station137,14.2025,-116.6433,MES,6.814900,,,6.814900,20.337400,,20.337400,34.554600,,34.554600,117.594800,,,117.594800,
TARA_B100002002,Station138,6.3378,-102.9538,DCM,7.673200,,14.658865,7.673200,21.793000,,21.793000,34.709400,,34.709400,111.125100,,153.758200,111.125100,2088.100300
TARA_B110000197,Station163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_B110000198,Station163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_B110000207,Station180,74.8283,76.2096,DCM,0.000000,,14.599185,14.599185,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,372.139200,315.549700,2173.784400
TARA_B110000256,Station189,77.9668,116.6556,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_B110000269,Station189,78.0391,116.4105,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_B110000468,Station209,64.7000,-52.9960,MES,9.379100,,,9.379100,4.264300,,4.264300,34.816900,,34.816900,271.875400,,,271.875400,
TARA_B110000505,Station180,74.8023,76.1478,SUR,0.000000,,13.792972,13.792972,-1.001800,,-1.001800,29.383500,,29.383500,368.143100,,373.814400,368.143100,2165.417700
TARA_B110000904,Station201,74.2987,-85.7806,SUR,1.646100,,10.157342,1.646100,-1.532800,,-1.532800,31.006800,,31.006800,372.162100,,385.374880,372.162100,2176.284200
TARA_B110001466,Station158,67.1675,0.2177,MES,12.453000,,,12.453000,-0.120120,,-0.120120,35.065000,,35.065000,293.768000,,,293.768000,
TARA_E200003500,Station22,39.8386,17.4155,SUR,0.000000,,13.490920,13.490920,16.893100,,16.893100,37.903700,,37.903700,222.406500,,227.152830,222.406500,2201.707300
TARA_E500000146,Station23,42.1735,17.7252,DCM,0.000000,,12.568941,12.568941,15.442500,,15.442500,38.628000,,38.628000,223.442700,,251.593050,223.442700,2235.967800
TARA_E500000173,Station25,39.3888,19.3905,SUR,0.000000,,13.616570,13.616570,18.344200,,18.344200,38.363900,,38.363900,218.153100,,225.910190,218.153100,2196.083500
TARA_E500000330,Station25,39.3888,19.3905,SUR,0.000000,,13.616570,13.616570,18.344200,,18.344200,38.363900,,38.363900,218.153100,,225.910190,218.153100,2196.083500
TARA_G000000016,Station37,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_G000000054,Station42,6.0001,73.8955,SUR,-1.780900,,14.227695,-1.780900,29.978200,,29.978200,34.724900,,34.724900,188.904600,,196.882920,188.904600,1928.635600
TARA_G000000063,Station42,5.9998,73.9067,DCM,-0.616680,,,-0.616680,28.386500,,28.386500,35.195700,,35.195700,161.110200,,,161.110200,
TARA_G000000105,Station46,-0.6625,73.1610,SUR,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_G000000303,Station38,19.0284,64.5126,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_G000000305,Station38,19.0284,64.5126,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_G000000884,Station64,-29.5022,37.9904,DCM,0.000000,,12.088309,12.088309,22.203400,,22.203400,35.518600,,35.518600,208.741500,,223.785250,208.741500,1972.431200
TARA_G000000921,Station64,-29.5333,37.9117,DCM,-0.342970,,12.088309,-0.342970,22.234800,,22.234800,35.500600,,35.500600,208.144400,,223.785250,208.144400,1972.431200
TARA_G000001782,Station122,-9.0063,-139.1394,DCM,6.352300,,,6.352300,26.316700,,26.316700,35.872300,,35.872300,179.889900,,,179.889900,
TARA_G000001807,Station122,-8.9729,-139.2393,MES,12.650500,,,12.650500,15.400500,,15.400500,35.219600,,35.219600,102.771600,,,102.771600,
TARA_G000001861,Station124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_G000001862,Station124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_G000001874,Station124,-9.1504,-140.5216,SUR,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_G000001942,Station68,-31.0270,4.6802,DCM,0.000000,,13.341141,13.341141,16.786700,,16.786700,35.856300,,35.856300,232.106800,,246.083240,232.106800,1977.899000
TARA_G000001943,Station68,-31.0536,4.6742,SUR,1.615400,,13.263906,1.615400,16.811000,,16.811000,35.852500,,35.852500,234.412400,,246.665390,234.412400,1977.622600
TARA_G000001968,Station70,-20.4075,-3.1641,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_G000002042,Station102,-5.2520,-85.2052,SUR,10.958600,,6.780498,10.958600,24.711900,,24.711900,34.910000,,34.910000,206.609400,,214.054870,206.609400,2086.256300
TARA_G000002105,Station123,-8.9085,-140.2813,SUR,4.043400,,5.260845,4.043400,26.605200,,26.605200,35.519400,,35.519400,190.787900,,204.063110,190.787900,1990.520800
TARA_G000002108,Station111,-16.9601,-100.6335,SUR,2.302100,,8.000546,2.302100,22.769300,,22.769300,36.140600,,36.140600,208.944600,,214.996340,208.944600,2052.246800
TARA_G000002262,Station85,-62.0385,-49.5290,SUR,27.541100,,27.681724,27.541100,0.668250,,0.668250,34.521500,,34.521500,343.733300,,365.500600,343.733300,2343.572300
TARA_G000002525,Station76,-20.9354,-35.1803,SUR,0.030608,,12.688213,0.030608,23.352700,,23.352700,37.276700,,37.276700,205.993400,,212.381840,205.993400,1973.518100
TARA_G100000113,Station42,5.9994,73.8978,DCM,-0.616680,,,-0.616680,28.386500,,28.386500,35.195700,,35.195700,161.110200,,,161.110200,
TARA_G100000145,Station42,5.9998,73.9067,DCM,-0.616680,,,-0.616680,28.386500,,28.386500,35.195700,,35.195700,161.110200,,,161.110200,
TARA_G100000160,Station42,5.9998,73.9067,DCM,-0.616680,,,-0.616680,28.386500,,28.386500,35.195700,,35.195700,161.110200,,,161.110200,
TARA_G100000261,Station41,14.6059,69.9776,SUR,-0.887120,,13.950170,-0.887120,29.086800,,29.086800,36.195100,,36.195100,187.700400,,198.948650,187.700400,1927.399700
TARA_G100000398,Station39,18.7341,66.3896,MES,22.600000,,,22.600000,22.191300,,22.191300,36.253100,,36.253100,33.323100,,,33.323100,
TARA_G100000588,Station37,20.8096,63.6141,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_G100000632,Station37,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_G100000672,Station37,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_G100000684,Station37,20.8457,63.5851,MES,21.888400,,,21.888400,22.623200,,22.623200,36.522200,,36.522200,47.720700,,,47.720700,
TARA_G100000803,Station36,20.8070,63.5130,DCM,0.290250,,14.650962,0.290250,24.998400,,24.998400,36.695500,,36.695500,192.992700,,211.743320,192.992700,1903.733900
TARA_G100000869,Station36,20.8176,63.5121,SUR,0.219890,,14.471829,0.219890,25.585400,,25.585400,36.703400,,36.703400,212.020900,,210.309250,212.020900,1906.030600
TARA_G100000873,Station36,20.8176,63.5121,SUR,0.219890,,14.471829,0.219890,25.585400,,25.585400,36.703400,,36.703400,212.020900,,210.309250,212.020900,1906.030600
TARA_G100000926,Station34,18.4417,39.8567,DCM,-0.392680,,19.367791,-0.392680,27.671300,,27.671300,38.815900,,38.815900,183.759200,,191.851750,183.759200,1990.571700
TARA_G100000941,Station34,18.3967,39.8750,SUR,0.051463,,17.985404,0.051463,27.611000,,27.611000,38.829000,,38.829000,184.244500,,198.869860,184.244500,1982.632000
TARA_G100000954,Station34,18.4917,39.8583,DCM,-0.392680,,19.367791,-0.392680,27.671300,,27.671300,38.815900,,38.815900,183.759200,,191.851750,183.759200,1990.571700
TARA_G100001127,Station46,-0.6625,73.1611,SUR,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_G100001228,Station45,0.0033,71.6428,SUR,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_G100001416,Station52,-16.9539,54.0073,SUR,0.531700,,11.929736,0.531700,27.910800,,27.910800,34.667300,,34.667300,191.167100,,203.077470,191.167100,1961.221400
TARA_G100001484,Station52,-16.9534,53.9601,DCM,0.531700,,,0.531700,27.051100,,27.051100,34.958700,,34.958700,192.391200,,,192.391200,
TARA_G100001513,Station52,-16.9538,54.0043,DCM,0.531700,,,0.531700,25.823800,,25.823800,35.037500,,35.037500,192.789600,,,192.789600,
TARA_G100001821,Station46,-0.6625,73.1610,SUR,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_G100001924,Station65,-35.2351,26.3022,SUR,0.000000,,12.802575,12.802575,21.814200,,21.814200,0.000000,,,206.444100,,228.414050,206.444100,1973.179300
TARA_G100002095,Station70,-20.4035,-3.1859,SUR,0.297120,,14.491161,0.297120,19.777800,,19.777800,36.547700,,36.547700,215.371100,,232.221660,215.371100,1937.420800
TARA_G100002257,Station72,-8.7789,-17.9099,SUR,0.382530,,13.395498,0.382530,25.027800,,25.027800,36.595500,,36.595500,198.815300,,210.890730,198.815300,1966.382300
TARA_G100002260,Station72,-8.7789,-17.9099,SUR,0.382530,,13.395498,0.382530,25.027800,,25.027800,36.595500,,36.595500,198.815300,,210.890730,198.815300,1966.382300
TARA_G100002263,Station72,-8.7296,-17.9604,DCM,0.190990,,,0.190990,23.819200,,23.819200,36.858600,,36.858600,196.488500,,,196.488500,
TARA_G100002357,Station68,-31.0616,4.6617,SUR,1.615400,,13.263906,1.615400,16.811000,,16.811000,35.852500,,35.852500,234.412400,,246.665390,234.412400,1977.622600
TARA_G100002373,Station68,-31.0198,4.6685,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_G100002391,Station68,-31.0507,4.6603,SUR,1.615400,,13.263906,1.615400,16.811000,,16.811000,35.852500,,35.852500,234.412400,,246.665390,234.412400,1977.622600
TARA_G100002401,Station68,-31.0551,4.6680,SUR,1.615400,,13.263906,1.615400,16.811000,,16.811000,35.852500,,35.852500,234.412400,,246.665390,234.412400,1977.622600
TARA_G100002426,Station68,-31.0536,4.6742,SUR,1.615400,,13.263906,1.615400,16.811000,,16.811000,35.852500,,35.852500,234.412400,,246.665390,234.412400,1977.622600
TARA_G100002463,Station67,-32.1745,17.6991,SUR,1.288400,,13.116124,1.288400,12.712000,,12.712000,35.012900,,35.012900,241.765700,,253.205000,241.765700,2012.607800
TARA_G100002511,Station67,-32.2401,17.7103,SUR,0.910270,,13.116124,0.910270,12.830200,,12.830200,35.009600,,35.009600,248.259100,,253.205000,248.259100,2012.607800
TARA_G100002567,Station64,-29.5019,37.9889,SUR,0.000000,,12.021952,12.021952,22.173500,,22.173500,35.501800,,35.501800,209.574500,,223.520480,209.574500,1972.040300
TARA_G100002572,Station64,-29.5333,37.9117,DCM,-0.342970,,12.088309,-0.342970,22.234800,,22.234800,35.500600,,35.500600,208.144400,,223.785250,208.144400,1972.431200
TARA_G100002581,Station64,-29.5019,37.9889,SUR,0.000000,,12.021952,12.021952,22.173500,,22.173500,35.501800,,35.501800,209.574500,,223.520480,209.574500,1972.040300
TARA_G100002621,Station64,-29.5015,37.9946,DCM,0.000000,,12.088309,12.088309,22.227500,,22.227500,35.508700,,35.508700,209.373800,,223.785250,209.373800,1972.431200
TARA_G100002639,Station65,-35.1728,26.2868,SUR,0.000000,,12.802575,12.802575,21.819700,,21.819700,35.613900,,35.613900,206.206200,,228.414050,206.206200,1973.179300
TARA_G100002701,Station58,-17.2855,42.2866,DCM,0.820270,,11.530273,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,212.838130,180.299600,1964.360800
TARA_G100002742,Station58,-17.3401,42.2821,DCM,0.820270,,,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,,180.299600,
TARA_G100002756,Station58,-17.3401,42.2821,DCM,0.820270,,,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,,180.299600,
TARA_G100003030,Station72,-8.7026,-17.9398,SUR,0.159230,,13.395498,0.159230,25.071400,,25.071400,36.596100,,36.596100,198.968200,,210.890730,198.968200,1966.382300
TARA_G100003062,Station72,-8.7484,-17.9179,SUR,0.382530,,13.395498,0.382530,25.027800,,25.027800,36.595500,,36.595500,198.815300,,210.890730,198.815300,1966.382300
TARA_G100003255,Station76,-20.9990,-35.3216,DCM,0.030608,,,0.030608,22.062900,,22.062900,37.005500,,37.005500,205.535400,,,205.535400,
TARA_G100003258,Station76,-20.9308,-35.1794,MES,34.739000,,,34.739000,3.837400,,3.837400,34.575200,,34.575200,184.865500,,,184.865500,
TARA_G100003263,Station76,-20.9315,-35.1794,MES,34.739000,,,34.739000,3.837400,,3.837400,34.575200,,34.575200,184.865500,,,184.865500,
TARA_G100003310,Station78,-30.1551,-43.2595,SUR,-0.215500,,13.948180,-0.215500,19.871600,,19.871600,36.489500,,36.489500,222.233700,,226.353320,222.233700,1973.025600
TARA_G100003341,Station76,-21.0716,-35.3964,DCM,0.950210,,,0.950210,22.211100,,22.211100,37.043000,,37.043000,204.371300,,,204.371300,
TARA_G100003443,Station78,-30.1872,-43.2834,SUR,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_G100003454,Station78,-30.1506,-43.2877,SUR,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_G100003620,Station82,-47.2007,-57.9446,DCM,17.587700,,19.227239,17.587700,6.978300,,6.978300,34.218900,,34.218900,306.406600,,308.039520,306.406600,2266.496300
TARA_G100003637,Station82,-47.1863,-58.2902,SUR,15.864300,,15.085438,15.864300,7.322600,,7.322600,34.209700,,34.209700,304.849000,,300.995570,304.849000,2267.046600
TARA_G100004297,Station84,-60.4095,-60.4488,SUR,25.297500,,23.266821,25.297500,1.966500,,1.966500,0.000000,,,338.738300,,343.597470,338.738300,2321.340000
